DATE_TIME,DPTemp,DBTemp,Precip,HourlyRelativeHumidity
2018-01-22T23:53:00,63,63,0.00,100
2018-01-22T23:59:00,,,,
2018-01-23T00:20:00,63,63,,100
2018-01-23T00:53:00,63,63,0.00,100
2018-01-23T01:00:00,63,63,,100
2018-01-23T01:09:00,63,63,,100
2018-01-23T01:23:00,63,63,,100
2018-01-23T01:51:00,63,63,,100
2018-01-23T01:53:00,62,62,0.00,100
2018-01-23T02:01:00,62,62,,100
2018-01-23T02:53:00,62,62,0.00,100
2018-01-23T03:23:00,62,62,,100
2018-01-23T03:34:00,62,62,,100
2018-01-23T03:49:00,63,63,,100
2018-01-23T03:53:00,61,61,0.00,100
2018-01-23T04:53:00,61,61,0.00,100
2018-01-23T05:53:00,61,61,0.00,100
2018-01-23T06:18:00,61,61,,100
2018-01-23T06:28:00,61,61,,100
2018-01-23T06:51:00,61,61,,100
2018-01-23T06:53:00,61,61,0.00,100
2018-01-23T07:00:00,61,61,,100
2018-01-23T07:01:00,61,61,,100
2018-01-23T07:14:00,60,60,,100
2018-01-23T07:50:00,61,61,,100
2018-01-23T07:53:00,60,60,0.00,100
2018-01-23T08:12:00,61,61,,100
2018-01-23T08:15:00,61,61,,100
2018-01-23T08:53:00,56,57,0.00,96
2018-01-23T09:02:00,55,59,,87
2018-01-23T09:53:00,41,59,0.00,51
2018-01-23T10:51:00,37,61,,42
2018-01-23T10:53:00,38,61,0.00,43
2018-01-23T11:53:00,38,64,0.00,38
2018-01-23T12:53:00,34,67,0.00,30
2018-01-23T13:00:00,34,67,,30
2018-01-23T13:53:00,32,68,0.00,26
2018-01-23T14:53:00,31,69,0.00,24
2018-01-23T15:53:00,29,69,0.00,22
2018-01-23T16:53:00,31,68,0.00,25
2018-01-23T17:53:00,34,63,0.00,34
2018-01-23T18:53:00,37,55,0.00,51
2018-01-23T19:00:00,37,55,,51
2018-01-23T19:53:00,36,50,0.00,59
2018-01-23T20:53:00,36,46,0.00,68
2018-01-23T21:53:00,35,50,0.00,57
2018-01-23T22:53:00,35,49,0.00,59
2018-01-23T23:53:00,33,52,0.00,49
2018-01-23T23:59:00,,,,
2018-01-24T00:53:00,33,49,0.00,55
2018-01-24T01:00:00,33,49,,55
2018-01-24T01:53:00,34,48,0.00,58
2018-01-24T02:53:00,33,48,0.00,56
2018-01-24T03:53:00,34,39,0.00,82
2018-01-24T04:53:00,34,38,0.00,86
2018-01-24T05:53:00,33,38,0.00,83
2018-01-24T06:53:00,32,36,0.00,86
2018-01-24T07:00:00,32,36,,86
2018-01-24T07:53:00,33,35,0.00,93
2018-01-24T08:53:00,35,40,0.00,83
2018-01-24T09:53:00,34,47,0.00,61
2018-01-24T10:53:00,34,50,0.00,54
2018-01-24T11:53:00,33,53,0.00,47
2018-01-24T12:53:00,33,53,0.00,47
2018-01-24T13:00:00,33,53,,47
2018-01-24T13:53:00,33,54,0.00,45
2018-01-24T14:53:00,32,55,0.00,42
2018-01-24T15:53:00,30,57,0.00,36
2018-01-24T16:53:00,31,55,0.00,40
2018-01-24T17:53:00,30,54,0.00,40
2018-01-24T18:53:00,32,52,0.00,47
2018-01-24T19:00:00,32,52,,47
2018-01-24T19:53:00,35,49,0.00,59
2018-01-24T20:53:00,36,49,0.00,61
2018-01-24T21:53:00,34,50,0.00,54
2018-01-24T22:53:00,31,50,0.00,48
2018-01-24T23:53:00,28,50,0.00,43
2018-01-24T23:59:00,,,,
2018-01-25T00:53:00,28,49,0.00,44
2018-01-25T01:00:00,28,49,,44
2018-01-25T01:53:00,29,45,0.00,54
2018-01-25T02:53:00,29,43,0.00,58
2018-01-25T03:53:00,28,41,0.00,60
2018-01-25T04:53:00,28,42,0.00,58
2018-01-25T05:53:00,27,43,0.00,53
2018-01-25T06:53:00,27,42,0.00,55
2018-01-25T07:00:00,27,42,,55
2018-01-25T07:53:00,26,43,0.00,51
2018-01-25T08:53:00,26,46,0.00,46
2018-01-25T09:53:00,27,50,0.00,41
2018-01-25T10:53:00,26,53,0.00,35
2018-01-25T11:53:00,27,56,0.00,33
2018-01-25T12:53:00,26,59,0.00,28
2018-01-25T13:00:00,26,59,,28
2018-01-25T13:53:00,24,62,0.00,23
2018-01-25T14:53:00,24,65,0.00,21
2018-01-25T15:53:00,23,64,0.00,21
2018-01-25T16:53:00,23,64,0.00,21
2018-01-25T17:53:00,25,61,0.00,25
2018-01-25T18:53:00,26,56,0.00,32
2018-01-25T19:00:00,26,56,,32
2018-01-25T19:53:00,28,51,0.00,41
2018-01-25T20:53:00,29,46,0.00,51
2018-01-25T21:53:00,30,47,0.00,52
2018-01-25T22:53:00,30,43,0.00,60
2018-01-25T23:53:00,31,43,0.00,63
2018-01-25T23:59:00,,,,
2018-01-26T00:53:00,31,41,0.00,67
2018-01-26T01:00:00,31,41,,67
2018-01-26T01:53:00,28,34,0.00,79
2018-01-26T02:53:00,34,41,0.00,76
2018-01-26T03:53:00,31,45,0.00,58
2018-01-26T04:53:00,32,44,0.00,63
2018-01-26T05:53:00,34,43,0.00,71
2018-01-26T06:53:00,34,44,0.00,68
2018-01-26T07:00:00,34,44,,68
2018-01-26T07:53:00,35,44,0.00,71
2018-01-26T08:53:00,37,48,0.00,66
2018-01-26T09:53:00,40,53,0.00,61
2018-01-26T10:53:00,42,57,0.00,58
2018-01-26T11:53:00,45,63,0.00,52
2018-01-26T12:53:00,47,66,0.00,50
2018-01-26T13:00:00,47,66,,50
2018-01-26T13:53:00,47,68,0.00,47
2018-01-26T14:53:00,46,69,0.00,44
2018-01-26T15:53:00,48,69,0.00,47
2018-01-26T16:53:00,48,68,0.00,49
2018-01-26T17:53:00,49,66,0.00,54
2018-01-26T18:53:00,49,64,0.00,58
2018-01-26T19:00:00,49,64,,58
2018-01-26T19:53:00,50,64,0.00,60
2018-01-26T20:53:00,50,63,0.00,63
2018-01-26T21:53:00,50,61,0.00,67
2018-01-26T22:53:00,50,60,0.00,70
2018-01-26T23:53:00,51,60,0.00,72
2018-01-26T23:59:00,,,,
2018-01-27T00:53:00,51,59,0.00,75
2018-01-27T01:00:00,51,59,,75
2018-01-27T01:53:00,51,59,0.00,75
2018-01-27T02:53:00,52,58,0.00,81
2018-01-27T03:53:00,51,57,0.00,81
2018-01-27T04:53:00,52,57,0.00,83
2018-01-27T05:53:00,52,57,0.00,83
2018-01-27T06:53:00,52,56,0.00,87
2018-01-27T07:00:00,52,56,,87
2018-01-27T07:53:00,52,57,0.00,83
2018-01-27T08:53:00,53,58,0.00,84
2018-01-27T09:53:00,54,63,0.00,73
2018-01-27T10:53:00,55,69,0.00,61
2018-01-27T11:53:00,56,70,0.00,61
2018-01-27T12:53:00,56,73,0.00,55
2018-01-27T13:00:00,56,73,,55
2018-01-27T13:53:00,55,72,0.00,55
2018-01-27T14:53:00,54,74,0.00,50
2018-01-27T15:53:00,53,74,0.00,48
2018-01-27T16:53:00,55,71,0.00,57
2018-01-27T17:53:00,55,69,0.00,61
2018-01-27T18:53:00,56,66,0.00,70
2018-01-27T19:00:00,56,66,,70
2018-01-27T19:53:00,55,63,0.00,75
2018-01-27T20:53:00,54,59,0.00,83
2018-01-27T21:53:00,53,57,0.00,87
2018-01-27T22:53:00,57,62,0.00,84
2018-01-27T23:53:00,57,63,0.00,81
2018-01-27T23:59:00,,,,
2018-01-28T00:53:00,57,63,0.00,81
2018-01-28T01:00:00,57,63,,81
2018-01-28T01:53:00,58,62,T,86
2018-01-28T02:53:00,59,61,T,93
2018-01-28T03:53:00,59,61,0.00,93
2018-01-28T04:53:00,59,61,T,93
2018-01-28T05:53:00,59,61,T,93
2018-01-28T06:35:00,60,60,0.07,100
2018-01-28T06:44:00,60,60,0.09,100
2018-01-28T06:53:00,60,60,0.11,100
2018-01-28T07:00:00,60,60,,100
2018-01-28T07:53:00,60,60,0.02,100
2018-01-28T08:53:00,60,61,0.02,97
2018-01-28T09:53:00,61,62,T,96
2018-01-28T10:19:00,61,62,,96
2018-01-28T10:53:00,62,63,0.02,97
2018-01-28T11:53:00,63,64,0.01,96
2018-01-28T12:53:00,64,65,T,97
2018-01-28T13:00:00,64,65,,97
2018-01-28T13:35:00,64,65,T,97
2018-01-28T13:51:00,64,64,,100
2018-01-28T13:53:00,65,65,0.01,100
2018-01-28T14:20:00,65,65,0.01,100
2018-01-28T14:51:00,64,64,,100
2018-01-28T14:53:00,65,65,0.04,100
2018-01-28T15:53:00,65,65,0.03,100
2018-01-28T16:00:00,65,65,0.02,100
2018-01-28T16:48:00,64,64,0.05,100
2018-01-28T16:53:00,64,65,0.03,97
2018-01-28T17:33:00,65,65,,100
2018-01-28T17:53:00,65,65,0.00,100
2018-01-28T18:11:00,65,65,,100
2018-01-28T18:39:00,65,65,,100
2018-01-28T18:53:00,64,65,0.00,97
2018-01-28T19:00:00,64,65,,97
2018-01-28T19:38:00,64,64,,100
2018-01-28T19:53:00,64,64,0.00,100
2018-01-28T20:53:00,64,64,0.00,100
2018-01-28T21:51:00,64,64,,100
2018-01-28T21:53:00,64,64,0.11s,100
2018-01-28T22:04:00,64,64,0.02,100
2018-01-28T22:36:00,64,64,0.05,100
2018-01-28T22:50:00,64,64,0.08,100
2018-01-28T22:53:00,64,64,0.07,100
2018-01-28T23:04:00,64,64,T,100
2018-01-28T23:13:00,64,64,T,100
2018-01-28T23:53:00,64,64,0.03,100
2018-01-28T23:59:00,,,,
2018-01-29T00:27:00,64,64,T,100
2018-01-29T00:41:00,63,63,T,100
2018-01-29T00:50:00,63,63,T,100
2018-01-29T00:53:00,63,63,T,100
2018-01-29T01:00:00,63,63,,100
2018-01-29T01:08:00,63,63,T,100
2018-01-29T01:40:00,63,63,T,100
2018-01-29T01:51:00,63,63,,100
2018-01-29T01:53:00,63,63,T,100
2018-01-29T02:28:00,63,63,0.01,100
2018-01-29T02:51:00,63,63,,100
2018-01-29T02:53:00,63,63,0.01,100
2018-01-29T03:39:00,63,63,T,100
2018-01-29T03:48:00,63,63,T,100
2018-01-29T03:53:00,63,63,T,100
2018-01-29T04:53:00,61,61,T,100
2018-01-29T05:53:00,58,60,T,93
2018-01-29T06:08:00,58,59,T,96
2018-01-29T06:53:00,58,59,T,96
2018-01-29T07:00:00,58,59,,96
2018-01-29T07:37:00,57,59,,93
2018-01-29T07:53:00,57,59,0.00,93
2018-01-29T08:26:00,55,59,,87
2018-01-29T08:53:00,55,59,0.00,87
2018-01-29T09:34:00,56,60,,86
2018-01-29T09:51:00,55,61,,83
2018-01-29T09:53:00,56,60,0.00,86
2018-01-29T10:24:00,56,61,,84
2018-01-29T10:53:00,55,62,0.00,78
2018-01-29T11:34:00,52,63,,68
2018-01-29T11:53:00,53,61,0.00,75
2018-01-29T12:43:00,51,63,,65
2018-01-29T12:53:00,51,63,0.00,65
2018-01-29T13:00:00,51,63,,65
2018-01-29T13:02:00,52,62,,70
2018-01-29T13:53:00,51,62,0.00,67
2018-01-29T14:53:00,50,61,0.00,67
2018-01-29T15:53:00,50,62,0.00,65
2018-01-29T16:53:00,44,64,0.00,48
2018-01-29T17:53:00,36,63,0.00,37
2018-01-29T18:53:00,38,56,0.00,51
2018-01-29T19:00:00,38,56,,51
2018-01-29T19:53:00,32,57,0.00,39
2018-01-29T20:53:00,33,53,0.00,47
2018-01-29T21:53:00,31,53,0.00,43
2018-01-29T22:53:00,31,49,0.00,50
2018-01-29T23:53:00,32,47,0.00,56
2018-01-29T23:59:00,,,,
2018-01-30T00:53:00,34,42,0.00,73
2018-01-30T01:00:00,34,42,,73
2018-01-30T01:53:00,34,39,0.00,82
2018-01-30T02:53:00,33,42,0.00,71
2018-01-30T03:53:00,31,46,0.00,56
2018-01-30T04:53:00,32,44,0.00,63
2018-01-30T05:53:00,32,43,0.00,65
2018-01-30T06:53:00,33,43,0.00,68
2018-01-30T07:00:00,33,43,,68
2018-01-30T07:53:00,34,42,0.00,73
2018-01-30T08:53:00,34,43,0.00,71
2018-01-30T09:53:00,31,44,0.00,60
2018-01-30T10:53:00,32,47,0.00,56
2018-01-30T11:53:00,30,49,0.00,48
2018-01-30T12:53:00,28,52,0.00,40
2018-01-30T13:00:00,28,52,,40
2018-01-30T13:53:00,26,53,0.00,35
2018-01-30T14:53:00,24,55,0.00,30
2018-01-30T15:53:00,22,56,0.00,27
2018-01-30T16:53:00,21,55,0.00,26
2018-01-30T17:53:00,23,53,0.00,31
2018-01-30T18:53:00,24,49,0.00,38
2018-01-30T19:00:00,24,49,,38
2018-01-30T19:53:00,27,42,0.00,55
2018-01-30T20:53:00,28,38,0.00,68
2018-01-30T21:53:00,28,34,0.00,79
2018-01-30T22:53:00,28,34,0.00,79
2018-01-30T23:53:00,28,31,0.00,89
2018-01-30T23:59:00,,,,
2018-01-31T00:53:00,27,30,0.00,88
2018-01-31T01:53:00,28,30,0.00,92
2018-01-31T02:53:00,26,29,0.00,89
2018-01-31T03:53:00,27,29,0.00,92
2018-01-31T04:53:00,27,29,0.00,92
2018-01-31T05:53:00,25,28,0.00,88
2018-01-31T06:53:00,26,30,0.00,85
2018-01-31T07:00:00,26,30,,85
2018-01-31T07:53:00,27,31,0.00,85
2018-01-31T08:53:00,29,41,0.00,62
2018-01-31T09:53:00,24,47,0.00,41
2018-01-31T10:53:00,24,52,0.00,34
2018-01-31T11:53:00,20,54,0.00,26
2018-01-31T12:53:00,20,57,0.00,24
2018-01-31T13:00:00,20,57,,24
2018-01-31T13:53:00,19,60,0.00,20
2018-01-31T14:53:00,19,62,0.00,19
2018-01-31T15:53:00,18,63,0.00,17
2018-01-31T16:53:00,25,61,0.00,25
2018-01-31T17:53:00,28,58,0.00,32
2018-01-31T18:53:00,32,50,0.00,50
2018-01-31T19:00:00,32,50,,50
2018-01-31T19:53:00,35,49,0.00,59
2018-01-31T20:53:00,35,43,0.00,74
2018-01-31T21:53:00,34,41,0.00,76
2018-01-31T22:53:00,34,37,0.00,89
2018-01-31T23:53:00,34,37,0.00,89
2018-01-31T23:59:00,,,,
2018-01-31T23:59:00,,,,
2018-02-01T00:53:00,34,37,0.00,89
2018-02-01T01:00:00,34,37,,89
2018-02-01T01:53:00,33,36,0.00,89
2018-02-01T02:53:00,32,35,0.00,89
2018-02-01T03:53:00,,,0.00,
2018-02-01T04:53:00,,,0.00,
2018-02-01T05:53:00,23,34,0.00,65
2018-02-01T06:53:00,28,34,0.00,79
2018-02-01T07:00:00,28,34,,79
2018-02-01T07:51:00,36,39,,87
2018-02-01T07:53:00,35,40,0.00,83
2018-02-01T08:51:00,36,39,,87
2018-02-01T08:53:00,41,45,0.00,86
2018-02-01T09:53:00,40,49,0.00,71
2018-02-01T10:53:00,47,57,0.00,69
2018-02-01T11:53:00,50,63,0.00,63
2018-02-01T12:53:00,51,67s,0.00,57
2018-02-01T13:00:00,51,67s,,57
2018-02-01T13:53:00,51,66,0.00,59
2018-02-01T14:53:00,50,66,0.00,56
2018-02-01T15:53:00,48,65,0.00,54
2018-02-01T16:53:00,49,64,0.00,58
2018-02-01T17:53:00,50,62,0.00,65
2018-02-01T18:53:00,51,59,0.00,75
2018-02-01T19:00:00,51,59,,75
2018-02-01T19:53:00,51,56,0.00,84
2018-02-01T20:53:00,52,55,0.00,90
2018-02-01T21:53:00,53,56,0.00,90
2018-02-01T22:53:00,54,56,0.00,93
2018-02-01T23:53:00,54,56,0.00,93
2018-02-01T23:59:00,,,,
2018-02-02T00:53:00,53,55,T,93
2018-02-02T01:00:00,53,55,,93
2018-02-02T01:53:00,54,55,T,96
2018-02-02T02:53:00,56,56,0.00,100
2018-02-02T03:53:00,52,52,0.00,100
2018-02-02T04:53:00,52,52,0.00,100
2018-02-02T05:19:00,52,52,,100
2018-02-02T05:25:00,51,51,,100
2018-02-02T05:33:00,51,51,,100
2018-02-02T05:37:00,51,51,,100
2018-02-02T05:44:00,51,51,,100
2018-02-02T05:53:00,50,50,0.00,100
2018-02-02T06:01:00,50,51,,96
2018-02-02T06:39:00,51,51,,100
2018-02-02T06:51:00,52,52,,100
2018-02-02T06:53:00,52,52,0.00,100
2018-02-02T07:00:00,52,52,,100
2018-02-02T07:13:00,52,52,,100
2018-02-02T07:32:00,58,58,,100
2018-02-02T07:53:00,59,59,0.00,100
2018-02-02T08:00:00,59,59,,100
2018-02-02T08:33:00,56,59,,90
2018-02-02T08:53:00,54,58,T,87
2018-02-02T09:08:00,53,56,,90
2018-02-02T09:42:00,43,53,,69
2018-02-02T09:53:00,42,54,0.00,64
2018-02-02T10:00:00,41,54,,62
2018-02-02T10:53:00,38,54,0.00,55
2018-02-02T11:53:00,33,56,0.00,42
2018-02-02T12:53:00,25,58,0.00,28
2018-02-02T13:00:00,25,58,,28
2018-02-02T13:53:00,22,63,0.00,21
2018-02-02T14:53:00,20,61,0.00,20
2018-02-02T15:53:00,22,61,0.00,22
2018-02-02T16:53:00,23,60,0.00,24
2018-02-02T17:53:00,24,58,0.00,27
2018-02-02T18:53:00,24,54,0.00,31
2018-02-02T19:00:00,24,54,,31
2018-02-02T19:53:00,24,51,0.00,35
2018-02-02T20:53:00,22,50,0.00,33
2018-02-02T21:53:00,21,48,0.00,34
2018-02-02T22:53:00,18,47,0.00,31
2018-02-02T23:53:00,18,45,0.00,34
2018-02-02T23:59:00,,,,
2018-02-03T00:53:00,16,44,0.00,32
2018-02-03T01:00:00,16,44,,32
2018-02-03T01:53:00,16,42,0.00,35
2018-02-03T02:53:00,15,41,0.00,35
2018-02-03T03:53:00,16,40,0.00,38
2018-02-03T04:53:00,16,39,0.00,39
2018-02-03T05:53:00,17,38,0.00,43
2018-02-03T06:53:00,18,38,0.00,44
2018-02-03T07:00:00,18,38,,44
2018-02-03T07:53:00,19,38,0.00,46
2018-02-03T08:53:00,21,41,0.00,45
2018-02-03T09:53:00,27,46,0.00,47
2018-02-03T10:53:00,31,51,0.00,46
2018-02-03T11:53:00,33,55,0.00,44
2018-02-03T12:53:00,35,59,0.00,41
2018-02-03T13:00:00,35,59,,41
2018-02-03T13:53:00,37,61,0.00,41
2018-02-03T14:53:00,37,63,0.00,38
2018-02-03T15:53:00,39,63,0.00,41
2018-02-03T16:53:00,42,62,0.00,48
2018-02-03T17:53:00,42,61,0.00,50
2018-02-03T18:53:00,43,59,0.00,56
2018-02-03T19:00:00,43,59,,56
2018-02-03T19:53:00,44,58,0.00,60
2018-02-03T20:53:00,44,57,0.00,62
2018-02-03T21:53:00,44,56,0.00,65
2018-02-03T22:53:00,44,55,0.00,67
2018-02-03T23:53:00,44,54,0.00,69
2018-02-03T23:59:00,,,,
2018-02-04T00:53:00,44,54,0.00,69
2018-02-04T01:00:00,44,54,,69
2018-02-04T01:53:00,44,53,0.00,72
2018-02-04T02:53:00,45,53,0.00,74
2018-02-04T03:53:00,46,54,0.00,75
2018-02-04T04:53:00,48,54,T,80
2018-02-04T05:53:00,50,53,T,89
2018-02-04T06:51:00,54,55,,94
2018-02-04T06:53:00,53,55,0.00,93
2018-02-04T07:00:00,53,55,,93
2018-02-04T07:40:00,55,57,,93
2018-02-04T07:53:00,55,57,0.00,93
2018-02-04T08:10:00,56,58,,93
2018-02-04T08:27:00,57,59,,93
2018-02-04T08:53:00,58,61,0.00,90
2018-02-04T09:53:00,60,62,0.00,93
2018-02-04T10:45:00,62,63,0.03,97
2018-02-04T10:53:00,62,63,0.09,97
2018-02-04T11:04:00,63,63,T,100
2018-02-04T11:45:00,64,64,0.09,100
2018-02-04T11:51:00,64,64,0.13,100
2018-02-04T11:53:00,64,64,0.17,100
2018-02-04T11:58:00,64,64,0.02,100
2018-02-04T12:08:00,64,64,0.18,100
2018-02-04T12:28:00,64,64,0.47,100
2018-02-04T12:53:00,64,64,0.47,100
2018-02-04T13:00:00,64,64,,100
2018-02-04T13:05:00,64,65,,97
2018-02-04T13:51:00,66,66,,100
2018-02-04T13:53:00,66,67,0.00,97
2018-02-04T14:31:00,67,69,,93
2018-02-04T14:53:00,67,71,0.00,87
2018-02-04T15:40:00,67,72,,84
2018-02-04T15:53:00,67,73,0.00,81
2018-02-04T16:24:00,67,73,,81
2018-02-04T16:53:00,66,73,0.00,79
2018-02-04T17:11:00,66,72,0.01,82
2018-02-04T17:22:00,66,70,0.17,87
2018-02-04T17:51:00,66,70,,88
2018-02-04T17:53:00,66,69,0.17,90
2018-02-04T18:53:00,64,65,0.00,97
2018-02-04T19:00:00,64,65,,97
2018-02-04T19:53:00,60,60,0.00,100
2018-02-04T20:03:00,59,59,,100
2018-02-04T20:16:00,58,58,,100
2018-02-04T20:53:00,59,60,0.00,96
2018-02-04T21:53:00,56,61,0.00,84
2018-02-04T22:53:00,54,59,0.00,83
2018-02-04T23:53:00,52,56,0.00,87
2018-02-04T23:59:00,,,,
2018-02-05T00:53:00,50,52,0.00,93
2018-02-05T01:00:00,50,52,,93
2018-02-05T01:53:00,49,51,0.00,92
2018-02-05T02:53:00,48,50,0.00,93
2018-02-05T03:53:00,45,45,0.00,100
2018-02-05T04:53:00,45,45,0.00,100
2018-02-05T05:50:00,43,43,,100
2018-02-05T05:53:00,42,42,0.00,100
2018-02-05T05:57:00,42,42,,100
2018-02-05T06:23:00,41,41,,100
2018-02-05T06:32:00,39,40,,97
2018-02-05T06:53:00,40,40,0.00,100
2018-02-05T07:00:00,40,40,,100
2018-02-05T07:02:00,39,39,,100
2018-02-05T07:09:00,41,41,,100
2018-02-05T07:12:00,41,41,,100
2018-02-05T07:53:00,39,39,0.00,100
2018-02-05T08:53:00,46,46,0.00,100
2018-02-05T09:53:00,46,54,0.00,75
2018-02-05T10:53:00,44,58,0.00,60
2018-02-05T11:53:00,45,61,0.00,56
2018-02-05T12:53:00,44,63,0.00,50
2018-02-05T13:00:00,44,63,,50
2018-02-05T13:53:00,45,66,0.00,47
2018-02-05T14:53:00,45,68,0.00,44
2018-02-05T15:53:00,44,70,0.00,39
2018-02-05T16:53:00,45,70,0.00,41
2018-02-05T17:53:00,46,68,0.00,45
2018-02-05T18:53:00,47,62,0.00,58
2018-02-05T19:00:00,47,62,,58
2018-02-05T19:53:00,48,56,0.00,75
2018-02-05T20:53:00,46,50,0.00,86
2018-02-05T21:53:00,45,48,0.00,89
2018-02-05T22:53:00,44,47,0.00,90
2018-02-05T23:53:00,43,45,0.00,93
2018-02-05T23:59:00,,,,
2018-02-06T00:53:00,45,47,0.00,93
2018-02-06T01:00:00,45,47,,93
2018-02-06T01:53:00,45,46,0.00,96
2018-02-06T02:53:00,42,43,0.00,97
2018-02-06T03:53:00,41,42,0.00,96
2018-02-06T04:53:00,43,44,0.00,96
2018-02-06T05:53:00,43,45,0.00,93
2018-02-06T06:53:00,45,47,0.00,93
2018-02-06T07:00:00,45,47,,93
2018-02-06T07:53:00,47,49,0.00,93
2018-02-06T08:53:00,50,54,0.00,87
2018-02-06T09:53:00,53,60,0.00,78
2018-02-06T10:53:00,56,65,0.00,73
2018-02-06T11:53:00,57,69,0.00,66
2018-02-06T12:53:00,58,73,0.00,59
2018-02-06T13:00:00,58,73,,59
2018-02-06T13:53:00,59,74,0.00,60
2018-02-06T14:53:00,60,74,0.00,62
2018-02-06T15:53:00,59,73,0.00,62
2018-02-06T16:53:00,59,73,0.00,62
2018-02-06T17:53:00,59,70,0.00,68
2018-02-06T18:53:00,60,65,0.00,84
2018-02-06T19:00:00,60,65,,84
2018-02-06T19:53:00,60,63,0.00,90
2018-02-06T20:53:00,58,61,0.00,90
2018-02-06T21:53:00,59,60,0.00,96
2018-02-06T22:53:00,57,58,0.00,97
2018-02-06T23:53:00,56,57,0.00,96
2018-02-06T23:59:00,,,,
2018-02-07T00:53:00,56,57,0.00,96
2018-02-07T01:00:00,56,57,,96
2018-02-07T01:23:00,56,57,,96
2018-02-07T01:53:00,58,58,0.00,100
2018-02-07T02:53:00,56,56,0.00,100
2018-02-07T03:53:00,57,57,0.00,100
2018-02-07T04:53:00,59,60,0.00,96
2018-02-07T05:53:00,59,59,0.00,100
2018-02-07T06:53:00,59,60,0.00,96
2018-02-07T07:00:00,59,60,,96
2018-02-07T07:53:00,60,61,0.00,97
2018-02-07T08:32:00,62,63,,97
2018-02-07T08:48:00,63,64,,94
2018-02-07T08:53:00,62,64,0.00,93
2018-02-07T09:53:00,62,65,0.00,90
2018-02-07T10:03:00,62,65,,90
2018-02-07T10:12:00,63,65,,93
2018-02-07T10:18:00,63,65,,93
2018-02-07T10:53:00,63,66,0.00,90
2018-02-07T11:53:00,64,68,0.00,87
2018-02-07T12:51:00,66,70,,88
2018-02-07T12:53:00,66,70,0.00,87
2018-02-07T13:00:00,66,70,,87
2018-02-07T13:04:00,66,72,,82
2018-02-07T13:46:00,66,73,,79
2018-02-07T13:53:00,66,73,0.00,79
2018-02-07T14:14:00,67,73,,81
2018-02-07T14:40:00,67,73,,81
2018-02-07T14:48:00,66,73,,78
2018-02-07T14:53:00,67,74,0.00,79
2018-02-07T15:16:00,67,73,,81
2018-02-07T15:53:00,67,75,0.00,76
2018-02-07T16:05:00,67,75,,76
2018-02-07T16:49:00,63,66,0.04,88
2018-02-07T16:51:00,64,66,,94
2018-02-07T16:53:00,64,65,0.19,97
2018-02-07T17:01:00,64,65,0.09,97
2018-02-07T17:11:00,64,65,0.10,97
2018-02-07T17:39:00,64,65,0.11,97
2018-02-07T17:53:00,64,65,0.02,97
2018-02-07T18:53:00,64,65,0.01,97
2018-02-07T19:00:00,64,65,,97
2018-02-07T19:15:00,63,64,0.09,96
2018-02-07T19:22:00,63,64,0.11,96
2018-02-07T19:53:00,64,64,0.14,100
2018-02-07T20:02:00,64,64,0.05,100
2018-02-07T20:13:00,64,64,0.19,100
2018-02-07T20:51:00,63,63,,100
2018-02-07T20:53:00,63,63,0.23,100
2018-02-07T21:53:00,63,63,0.02,100
2018-02-07T22:46:00,63,63,0.02,100
2018-02-07T22:53:00,63,63,0.01,100
2018-02-07T23:53:00,63,63,0.01,100
2018-02-07T23:59:00,,,,
2018-02-08T00:53:00,62,63,0.00,97
2018-02-08T01:00:00,62,63,,97
2018-02-08T01:05:00,63,63,,100
2018-02-08T01:53:00,62,62,0.00,100
2018-02-08T02:39:00,61,61,,100
2018-02-08T02:51:00,61,61,,100
2018-02-08T02:53:00,61,61,0.00,100
2018-02-08T03:01:00,60,60,,100
2018-02-08T03:14:00,61,61,,100
2018-02-08T03:17:00,61,61,,100
2018-02-08T03:33:00,61,61,,100
2018-02-08T03:43:00,61,61,,100
2018-02-08T03:51:00,61,61,,100
2018-02-08T03:53:00,61,61,0.00,100
2018-02-08T04:10:00,61,61,,100
2018-02-08T04:42:00,59,59,,100
2018-02-08T04:53:00,59,59,0.00,100
2018-02-08T05:51:00,57,57,,100
2018-02-08T05:53:00,57,58,0.00,97
2018-02-08T06:19:00,56,57,,96
2018-02-08T06:53:00,54,56,0.00,93
2018-02-08T07:00:00,54,56,,93
2018-02-08T07:15:00,53,55,,93
2018-02-08T07:25:00,53,55,,93
2018-02-08T07:53:00,53,55,0.00,93
2018-02-08T08:53:00,50,54,0.00,87
2018-02-08T09:08:00,49,54,,83
2018-02-08T09:53:00,47,56,0.00,72
2018-02-08T10:53:00,44,59,0.00,58
2018-02-08T11:53:00,40,62,0.00,44
2018-02-08T12:53:00,39,65,0.00,39
2018-02-08T13:00:00,39,65,,39
2018-02-08T13:53:00,37,67,0.00,33
2018-02-08T14:53:00,32,70,0.00,25
2018-02-08T15:53:00,32,70,0.00,25
2018-02-08T16:53:00,33,69,0.00,26
2018-02-08T17:53:00,36,68,0.00,31
2018-02-08T18:53:00,37,64,0.00,37
2018-02-08T19:00:00,37,64,,37
2018-02-08T19:53:00,38,62,0.00,41
2018-02-08T20:53:00,38,60,0.00,44
2018-02-08T21:53:00,39,59,0.00,48
2018-02-08T22:53:00,40,58,0.00,51
2018-02-08T23:53:00,41,57,0.00,55
2018-02-08T23:59:00,,,,
